compound_id,file_name,file_path,file_type,match_method,match_score,source
CMPD_95A414350E24,rubuside_A.sdf,/structures/rubuside_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DAFF871C57F8,Rubusoside.sdf,/structures/Rubusoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3D41D85A240E,rugosin_G.sdf,/structures/rugosin_G.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A3F645051C65,Ruscogenin.sdf,/structures/Ruscogenin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4FB016EC4A67,Rutaretin.sdf,/structures/Rutaretin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_039EF24E2838,Rutin.sdf,/structures/Rutin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7BC0E26F5B6D,rutosid.sdf,/structures/rutosid.sdf,sdf,fuzzy_normalized_name,0.933,local_sdf_library
CMPD_7BC0E26F5B6D,rutoside.sdf,/structures/rutoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E9EF28EB83BB,S-1-propenyl-L-cysteine.sdf,/structures/S-1-propenyl-L-cysteine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2EB2953BA311,S-allyl_cysteine.sdf,/structures/S-allyl_cysteine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8797A7979F35,S-pinene.sdf,/structures/S-pinene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_20E960C7438E,sabinen.sdf,/structures/sabinen.sdf,sdf,fuzzy_normalized_name,0.933,local_sdf_library
CMPD_20E960C7438E,Sabinene.sdf,/structures/Sabinene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_34E3CD2EE796,sabinene_hydrate.sdf,/structures/sabinene_hydrate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D345310712C2,Sabinol.sdf,/structures/Sabinol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7781EA098DBC,sabinyl_acetate.sdf,/structures/sabinyl_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_CC59A1874E65,saccharose.sdf,/structures/saccharose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B73EDC37DF6D,Safflower_yellow_A.sdf,/structures/Safflower_yellow_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_98443EFBDFB7,Safflower_yellow_B.sdf,/structures/Safflower_yellow_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_35441C4BEDD5,Safranal.sdf,/structures/Safranal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_15ACC676F431,Sageone.sdf,/structures/Sageone.sdf,sdf,fuzzy_normalized_name,0.923,local_sdf_library
CMPD_0229D8067F8D,saikogenin_D.sdf,/structures/saikogenin_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_760AD3C992CF,Saikogenin_F.sdf,/structures/Saikogenin_F.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2FA09F58AA59,Sakuranetin.sdf,/structures/Sakuranetin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7885A5416019,Salicylaldehyde.sdf,/structures/Salicylaldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_293E95C8A06E,salicylic_acid.sdf,/structures/salicylic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7E16A7E0A1CE,salicylic_acid_benzyl_ester.sdf,/structures/salicylic_acid_benzyl_ester.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DEB0CC476BAF,Salidroside.sdf,/structures/Salidroside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_36D06A1542E0,salonitenolide.sdf,/structures/salonitenolide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F667B146D12C,Salsaside_D.sdf,/structures/Salsaside_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C2708FFC683D,Salsaside_E.sdf,/structures/Salsaside_E.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2FADAB4F1131,salutaridine.sdf,/structures/salutaridine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5DD8D374D7CE,salvianolic_acid_C.sdf,/structures/salvianolic_acid_C.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6CCE069C84D8,salvianolic_acid_K.sdf,/structures/salvianolic_acid_K.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_785940364350,Salvibuchanic_acid.sdf,/structures/Salvibuchanic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_970F7F55B788,salvigenin.sdf,/structures/salvigenin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_64DFD3E7C8FD,Sambulin_A.sdf,/structures/Sambulin_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_819C48DA46B6,Sambulin_B.sdf,/structures/Sambulin_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5AEAC37CAD6D,Sanguiin_H-10.sdf,/structures/Sanguiin_H-10.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5672262277D7,Sanguiin_H-6.sdf,/structures/Sanguiin_H-6.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BA7CF3B46240,sanguinarine.sdf,/structures/sanguinarine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5BBE8060514E,santamarine.sdf,/structures/santamarine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E357BB74B463,Santolina_alcohol.sdf,/structures/Santolina_alcohol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_95B1B36474D9,santolinyl_acetate.sdf,/structures/santolinyl_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_382F61CF006D,Santonin.sdf,/structures/Santonin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_24B546862C39,Saponarin.sdf,/structures/Saponarin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AAFFC035EE62,sarcolobine.sdf,/structures/sarcolobine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_831376F92ED0,Sarcosine.sdf,/structures/Sarcosine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AC330962B03E,Saringosterol.sdf,/structures/Saringosterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_41D2A38EF4C9,Sarmentosin_B.sdf,/structures/Sarmentosin_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FC09A1B74FDC,Sayaendoside.sdf,/structures/Sayaendoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E0165F728E2C,Scabiostellatoside_A.sdf,/structures/Scabiostellatoside_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0016CCD8E311,Scabiostellatoside_B.sdf,/structures/Scabiostellatoside_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_05C2B9EFA463,Scabiostellatoside_C.sdf,/structures/Scabiostellatoside_C.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1F2D7D55A842,Scabiostellatoside_D.sdf,/structures/Scabiostellatoside_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_975E5C331A74,Scabiostellatoside_E.sdf,/structures/Scabiostellatoside_E.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_471A4896A0DE,Scabiostellatoside_G.sdf,/structures/Scabiostellatoside_G.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_33B15D483559,Scabiostellatoside_H.sdf,/structures/Scabiostellatoside_H.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_787B44599D15,schottenol.sdf,/structures/schottenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3955EA4F0C08,Sciadopitysin.sdf,/structures/Sciadopitysin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A4C8A8CE16A7,Scillaridin_A.sdf,/structures/Scillaridin_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_379D5BF9E3EC,sclarene.sdf,/structures/sclarene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_90E2DAB94C6F,Sclareol.sdf,/structures/Sclareol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4736279DE193,Sclerodione.sdf,/structures/Sclerodione.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_075804CC4BFB,Scoparone.sdf,/structures/Scoparone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_183F7E7945D2,scopolamine.sdf,/structures/scopolamine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_55F1198C7110,Scopoletin.sdf,/structures/Scopoletin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2865261112AF,Scopolin.sdf,/structures/Scopolin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_219198F229E5,scopoline.sdf,/structures/scopoline.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4C4545BA19CB,scoulerine.sdf,/structures/scoulerine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1DB139A80A71,scutellarein-7-rutinoside.sdf,/structures/scutellarein-7-rutinoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DAF82608A651,Scutellarein.sdf,/structures/Scutellarein.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5C0D42F8C40E,scutellarein_6_4_-dimethyl_ether.sdf,/structures/scutellarein_6_4_-dimethyl_ether.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DAF82608A651,scutellarin.sdf,/structures/scutellarin.sdf,sdf,fuzzy_normalized_name,0.957,local_sdf_library
CMPD_D8C725DC0EAA,Secoisolariciresinol-sesquilignan.sdf,/structures/Secoisolariciresinol-sesquilignan.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_10DED70E083F,secoisolariciresinol.sdf,/structures/secoisolariciresinol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B44F770A9861,secoisolariciresinol_diglycoside.sdf,/structures/secoisolariciresinol_diglycoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4C04F268603A,Secologanin_methyl_hemiacetal.sdf,/structures/Secologanin_methyl_hemiacetal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B6EE796CF3C9,Sedanenolide.sdf,/structures/Sedanenolide.sdf,sdf,fuzzy_normalized_name,0.909,local_sdf_library
CMPD_B6EE796CF3C9,sedanolide.sdf,/structures/sedanolide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F4B7E1D01F1E,selina-4_11-diene.sdf,/structures/selina-4_11-diene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_628FFEAE9324,selinene.sdf,/structures/selinene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9892CA24029F,Semimyrtucommulone.sdf,/structures/Semimyrtucommulone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F162B858E1CA,Semipapposide_B.sdf,/structures/Semipapposide_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_DE617411431C,Semipapposide_C.sdf,/structures/Semipapposide_C.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_029E9B17FB5D,Semipapposide_D.sdf,/structures/Semipapposide_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_66712DC48644,Semipapposide_E.sdf,/structures/Semipapposide_E.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0C5EF6E7B978,Semipapposide_F.sdf,/structures/Semipapposide_F.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_805F4094ECE4,Semipapposide_G.sdf,/structures/Semipapposide_G.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B9A3715FBA89,senecionine.sdf,/structures/senecionine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7E47822CFEE9,Seneciphylline.sdf,/structures/Seneciphylline.sdf,sdf,fuzzy_normalized_name,0.963,local_sdf_library
CMPD_0824FFD3B002,Senkyunolide_A.sdf,/structures/Senkyunolide_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9934CB2CFBA4,Septemfidoside.sdf,/structures/Septemfidoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2752B26AB039,Serine.sdf,/structures/Serine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_346FD0A61F0C,serratol.sdf,/structures/serratol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0CE312340904,Sesamin.sdf,/structures/Sesamin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_41A85DA01F97,Sesamolinol.sdf,/structures/Sesamolinol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D7769250C6FC,sesquiphellandrene.sdf,/structures/sesquiphellandrene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FBED254B845E,Sesquisabinene_hydrate.sdf,/structures/Sesquisabinene_hydrate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E170056C745F,Sextone.sdf,/structures/Sextone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3C7E2A8B169E,shikimic_acid.sdf,/structures/shikimic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C33AFFD77744,Shikonin.sdf,/structures/Shikonin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D8CD330ED224,Shiravanone.sdf,/structures/Shiravanone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7D25A4205F44,Shogunal.sdf,/structures/Shogunal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6A3E0F43EC3D,Shorealactone.sdf,/structures/Shorealactone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_074FB78D4305,Shyobunol.sdf,/structures/Shyobunol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_19469C88586E,Shyobunone.sdf,/structures/Shyobunone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_489FD95638B7,Silenegallisaponin_A.sdf,/structures/Silenegallisaponin_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4837E831AB5A,Silenegallisaponin_B.sdf,/structures/Silenegallisaponin_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_17AFE0087EB9,Silenegallisaponin_C.sdf,/structures/Silenegallisaponin_C.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8F43C735698C,Silenegallisaponin_D.sdf,/structures/Silenegallisaponin_D.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C93D4ADA13BE,Silenegallisaponin_E.sdf,/structures/Silenegallisaponin_E.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5BE241914DBE,Silenegallisaponin_F.sdf,/structures/Silenegallisaponin_F.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_55D8428AF9C4,Silenegallisaponin_G.sdf,/structures/Silenegallisaponin_G.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D50DB05B52C2,Silenegallisaponin_H.sdf,/structures/Silenegallisaponin_H.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B24590DC838F,Silenegallisaponin_I.sdf,/structures/Silenegallisaponin_I.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FB2DD5AE2663,Silenegallisaponin_J.sdf,/structures/Silenegallisaponin_J.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A77240481516,Silenegallisaponin_K.sdf,/structures/Silenegallisaponin_K.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AFBC902CFB6B,Silymarin.sdf,/structures/Silymarin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0C1767FEADE7,sinactine.sdf,/structures/sinactine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5EBA56C19483,Sinalbin.sdf,/structures/Sinalbin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AEE3F903F119,Sinapaldehyde.sdf,/structures/Sinapaldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_524FDF4B10B9,Sinapic_acid.sdf,/structures/Sinapic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_33FD2E15D0C9,Sinapic_acid_methyl_ether.sdf,/structures/Sinapic_acid_methyl_ether.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_476D4F978EFF,Sinapic_aldehyde.sdf,/structures/Sinapic_aldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_83AEB7E2CDD6,Sinapinic_acid.sdf,/structures/Sinapinic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_58B69537F9DC,Sinigrin.sdf,/structures/Sinigrin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F4E1BC850328,sinuatol.sdf,/structures/sinuatol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6520988B5300,Sinuatoside.sdf,/structures/Sinuatoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A68E8D971ECD,siol_anisate.sdf,/structures/siol_anisate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_59028DE1605D,Sitostenone.sdf,/structures/Sitostenone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9F6996EB5815,Sitosterin.sdf,/structures/Sitosterin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_244E2C322AF5,sitosterol.sdf,/structures/sitosterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0F68DB0BB4B2,Skimmin.sdf,/structures/Skimmin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0BC7749A1EA7,Sodium.sdf,/structures/Sodium.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A7FFFDE31149,Sonchuside_A.sdf,/structures/Sonchuside_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BD9E9A1C0311,Sophoraflavanone_B.sdf,/structures/Sophoraflavanone_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_43271841A63C,sorbitol.sdf,/structures/sorbitol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1B4275B82C0E,Sorbose.sdf,/structures/Sorbose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_018477AC0180,Sorgoleone.sdf,/structures/Sorgoleone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B622E441F4CA,Soyasapogenol_B.sdf,/structures/Soyasapogenol_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_02AD03C258D9,sparteine.sdf,/structures/sparteine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_96F34CA99C60,Spathulenol.sdf,/structures/Spathulenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_EEDBA6E5CB00,spicatolignan_B.sdf,/structures/spicatolignan_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5C439FFC41D8,spinacetin.sdf,/structures/spinacetin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1F014680F872,Spinasterol.sdf,/structures/Spinasterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F38DD469A75F,Spinasterol_3-O-beta-D-glucopyranoside.sdf,/structures/Spinasterol_3-O-beta-D-glucopyranoside.sdf,sdf,fuzzy_normalized_name,0.925,local_sdf_library
CMPD_F17E7285005E,spiraeoside.sdf,/structures/spiraeoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_34BB6095DCAD,spirafolide.sdf,/structures/spirafolide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_63856D90ECB6,Spirohexane-5-carboxylic_acid__1_1_2_2-tetramethyl-__methyl_ester.sdf,/structures/Spirohexane-5-carboxylic_acid__1_1_2_2-tetramethyl-__methyl_ester.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7489EF1AAF2E,squalene.sdf,/structures/squalene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_141FE669C6C3,Stachenone.sdf,/structures/Stachenone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_940B92EFAF32,Stachydrine.sdf,/structures/Stachydrine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A052E47C039A,stelleranol.sdf,/structures/stelleranol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0082A72AAC73,Stemmin_C.sdf,/structures/Stemmin_C.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_EB3F8DBC6942,Stemmoside_A.sdf,/structures/Stemmoside_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_EB3F8DBC6942,Stemmoside_B.sdf,/structures/Stemmoside_B.sdf,sdf,fuzzy_normalized_name,0.909,local_sdf_library
CMPD_193D15E3468D,Stigmast-5-en-3-ol.sdf,/structures/Stigmast-5-en-3-ol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_50F7082573BE,Stigmasta-3_5-diene.sdf,/structures/Stigmasta-3_5-diene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_767C0479CADD,Stigmasta-4_22-dien-3-one.sdf,/structures/Stigmasta-4_22-dien-3-one.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D3CC7B52DD5F,stigmasta-5_22-dien-3-ol_acetate.sdf,/structures/stigmasta-5_22-dien-3-ol_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F38DD469A75F,Stigmasterol-3-O-β-D-glucopyranoside.sdf,/structures/Stigmasterol-3-O-β-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_698732DE9FE9,Stigmasterol.sdf,/structures/Stigmasterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F38DD469A75F,Stigmasterol_3-O-beta-D-glucopyranoside.sdf,/structures/Stigmasterol_3-O-beta-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F38DD469A75F,Stigmasterol_3-O-beta-glucopyranoside.sdf,/structures/Stigmasterol_3-O-beta-glucopyranoside.sdf,sdf,fuzzy_normalized_name,0.985,local_sdf_library
CMPD_4F26ACBC6E5D,stylopine.sdf,/structures/stylopine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_471D2F805E3D,Suberosin.sdf,/structures/Suberosin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_533958A2148A,Succinic_acid.sdf,/structures/Succinic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2C1E239731C3,Sulfuretin.sdf,/structures/Sulfuretin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_3E646A283B7E,sumatrol.sdf,/structures/sumatrol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8BABB5EF06D9,Supinine.sdf,/structures/Supinine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8C6F9178B5D8,suspensolide_F.sdf,/structures/suspensolide_F.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6D4317628B78,sweroside.sdf,/structures/sweroside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BDC2F65AAADE,swertiamarin.sdf,/structures/swertiamarin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_85CFAE0B44BD,Syagrusin_A.sdf,/structures/Syagrusin_A.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A163802A0B1D,Syagrusin_B.sdf,/structures/Syagrusin_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9AE655C0B8B6,sylvestrene.sdf,/structures/sylvestrene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_406D60E74E5B,Sylvestroside_I.sdf,/structures/Sylvestroside_I.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_ED184BAC5575,Synagrantol_B.sdf,/structures/Synagrantol_B.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B8028618E0A2,Syringaldehyde.sdf,/structures/Syringaldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_36604C39F05C,Syringarenol.sdf,/structures/Syringarenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_51583C2E93A7,syringaresinol.sdf,/structures/syringaresinol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0FD6A15D7616,Syringaresinol_4_-O-beta-D-glucopyranoside.sdf,/structures/Syringaresinol_4_-O-beta-D-glucopyranoside.sdf,sdf,fuzzy_normalized_name,0.973,local_sdf_library
CMPD_CC84D1A1FE7C,Syringaresinol_4_-O-beta-D-glucoside.sdf,/structures/Syringaresinol_4_-O-beta-D-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9889FB4B4620,Syringic_acid.sdf,/structures/Syringic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B8028618E0A2,syringic_aldehyde.sdf,/structures/syringic_aldehyde.sdf,sdf,fuzzy_normalized_name,0.933,local_sdf_library
CMPD_99A84DE78B54,Syringin.sdf,/structures/Syringin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8047B94E9129,Syringoside.sdf,/structures/Syringoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4793A34322A0,T-cadinol.sdf,/structures/T-cadinol.sdf,sdf,fuzzy_normalized_name,0.933,local_sdf_library
CMPD_E335F1CB3F0B,t-Ferulic_acid.sdf,/structures/t-Ferulic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_5A65C854FDDA,tachioside.sdf,/structures/tachioside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AC13C9CA365B,tagatose.sdf,/structures/tagatose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A61124E8D0FE,Tagetenone_epoxide.sdf,/structures/Tagetenone_epoxide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B4E799F31498,Taiwanin_H.sdf,/structures/Taiwanin_H.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_56F783A60948,Tamarixetin.sdf,/structures/Tamarixetin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_30033EB80937,tamarixin.sdf,/structures/tamarixin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_66CB5640F600,tangeritin.sdf,/structures/tangeritin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8F1D0ABE8C7A,taraxasterol.sdf,/structures/taraxasterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_169235E38678,taraxasterol_acetate.sdf,/structures/taraxasterol_acetate.sdf,sdf,fuzzy_normalized_name,0.947,local_sdf_library
CMPD_169235E38678,taraxasteryl_acetate.sdf,/structures/taraxasteryl_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
